               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 340,            0.013056,            0.008305,                   0,             0.93856,             0.82287,             0.90053,              0.5462,            0.017743,            0.014174,                   0,           0.0045875,           0.0045875,           0.0045875
                 341,            0.013046,            0.008332,                   0,             0.92423,             0.82044,             0.89296,             0.53955,            0.017958,            0.014589,                   0,           0.0045644,           0.0045644,           0.0045644
                 342,            0.013076,           0.0086649,                   0,             0.90681,             0.85202,             0.89932,             0.54765,            0.017627,            0.014331,                   0,           0.0045414,           0.0045414,           0.0045414
                 343,            0.012606,           0.0083836,                   0,             0.91018,             0.86771,             0.90232,              0.5484,            0.017666,            0.014222,                   0,           0.0045184,           0.0045184,           0.0045184
                 344,            0.012151,           0.0081745,                   0,             0.93031,             0.83857,             0.90007,             0.54099,            0.018066,             0.01475,                   0,           0.0044954,           0.0044954,           0.0044954
                 345,            0.012795,           0.0081046,                   0,               0.937,             0.83408,             0.90545,             0.55097,            0.018153,            0.014394,                   0,           0.0044724,           0.0044724,           0.0044724
                 346,            0.012246,           0.0082737,                   0,             0.90823,              0.8654,             0.90997,             0.55496,             0.01791,            0.013925,                   0,           0.0044495,           0.0044495,           0.0044495
                 347,            0.012736,           0.0084903,                   0,             0.93027,             0.83857,             0.90961,             0.55296,            0.017744,            0.013674,                   0,           0.0044266,           0.0044266,           0.0044266
                 348,            0.012288,            0.008133,                   0,             0.93316,             0.84522,             0.91462,             0.56195,            0.017472,            0.013577,                   0,           0.0044037,           0.0044037,           0.0044037
                 349,            0.012548,           0.0082572,                   0,             0.94559,             0.81836,             0.90435,             0.55629,            0.017543,            0.014375,                   0,           0.0043809,           0.0043809,           0.0043809
                 350,            0.012724,           0.0082216,                   0,             0.91969,             0.84728,             0.90646,              0.5506,            0.017564,            0.014434,                   0,           0.0043581,           0.0043581,           0.0043581
                 351,            0.012503,           0.0082076,                   0,             0.89874,             0.85874,             0.89828,             0.54271,            0.017986,             0.01503,                   0,           0.0043353,           0.0043353,           0.0043353
                 352,            0.012413,           0.0080907,                   0,             0.92493,             0.85643,             0.90288,             0.54961,            0.017847,            0.014555,                   0,           0.0043126,           0.0043126,           0.0043126
                 353,            0.012242,           0.0082476,                   0,             0.92122,             0.86517,             0.90881,             0.55071,            0.017873,            0.014449,                   0,           0.0042899,           0.0042899,           0.0042899
                 354,            0.012345,           0.0078992,                   0,             0.92735,             0.85867,             0.91023,             0.56102,            0.017566,            0.014031,                   0,           0.0042672,           0.0042672,           0.0042672
                 355,            0.012467,           0.0081215,                   0,             0.94697,              0.8408,             0.90797,             0.55752,            0.018026,            0.013848,                   0,           0.0042445,           0.0042445,           0.0042445
                 356,             0.01252,           0.0081677,                   0,             0.92735,             0.85858,             0.90826,             0.57198,            0.017482,            0.014065,                   0,           0.0042219,           0.0042219,           0.0042219
                 357,            0.012353,           0.0080568,                   0,             0.94509,             0.84978,             0.91056,             0.56794,            0.017298,            0.014108,                   0,           0.0041994,           0.0041994,           0.0041994
                 358,            0.012298,           0.0078569,                   0,             0.92029,              0.8542,             0.90534,             0.55339,            0.017712,            0.014309,                   0,           0.0041768,           0.0041768,           0.0041768
                 359,            0.012617,           0.0079731,                   0,             0.89114,             0.88105,             0.90741,             0.55729,            0.017729,            0.014161,                   0,           0.0041543,           0.0041543,           0.0041543
                 360,            0.012514,           0.0081874,                   0,             0.89473,             0.88117,              0.9091,             0.56084,            0.017386,            0.013878,                   0,           0.0041319,           0.0041319,           0.0041319
                 361,            0.012154,           0.0078735,                   0,              0.8993,             0.88106,             0.90635,             0.56102,            0.017148,            0.013967,                   0,           0.0041094,           0.0041094,           0.0041094
                 362,            0.011852,           0.0079869,                   0,             0.89919,             0.85999,             0.90639,             0.55762,            0.017561,            0.014444,                   0,            0.004087,            0.004087,            0.004087
                 363,            0.011841,           0.0079892,                   0,             0.91846,              0.8587,             0.90623,             0.56139,            0.017426,            0.014435,                   0,           0.0040647,           0.0040647,           0.0040647
                 364,            0.012147,           0.0082373,                   0,             0.91685,             0.86534,             0.91206,             0.56865,            0.017138,             0.01387,                   0,           0.0040424,           0.0040424,           0.0040424
                 365,             0.01189,            0.008058,                   0,             0.91979,             0.87424,              0.9108,             0.56637,            0.017074,            0.014164,                   0,           0.0040201,           0.0040201,           0.0040201
                 366,            0.012368,           0.0079736,                   0,             0.91646,             0.86087,             0.91041,             0.56435,            0.017107,            0.014418,                   0,           0.0039979,           0.0039979,           0.0039979
                 367,            0.011524,           0.0080559,                   0,             0.91187,             0.85841,             0.90845,             0.56613,            0.017247,            0.014706,                   0,           0.0039757,           0.0039757,           0.0039757
                 368,            0.011771,           0.0079651,                   0,              0.9201,             0.85201,             0.90448,             0.55967,            0.017795,            0.014965,                   0,           0.0039535,           0.0039535,           0.0039535
                 369,            0.011404,           0.0077791,                   0,             0.91411,             0.86099,             0.90507,             0.56179,            0.018097,            0.015132,                   0,           0.0039314,           0.0039314,           0.0039314
                 370,            0.011797,           0.0079557,                   0,             0.93333,             0.84753,             0.90697,             0.55739,            0.017964,            0.014355,                   0,           0.0039094,           0.0039094,           0.0039094
                 371,            0.012096,           0.0078731,                   0,             0.93725,             0.83857,             0.90459,             0.56261,            0.017723,            0.014321,                   0,           0.0038873,           0.0038873,           0.0038873
                 372,            0.012177,           0.0081484,                   0,              0.9197,             0.84753,             0.90721,             0.55924,            0.017572,            0.014243,                   0,           0.0038654,           0.0038654,           0.0038654
                 373,            0.012155,           0.0080537,                   0,             0.91742,             0.87181,             0.90598,              0.5656,            0.017675,            0.014192,                   0,           0.0038434,           0.0038434,           0.0038434
                 374,             0.01156,           0.0077991,                   0,             0.93636,             0.85874,             0.90095,             0.55111,            0.018252,            0.014671,                   0,           0.0038216,           0.0038216,           0.0038216
                 375,            0.012472,           0.0081916,                   0,             0.93249,             0.86996,              0.9105,             0.57218,            0.017365,            0.013787,                   0,           0.0037997,           0.0037997,           0.0037997
                 376,            0.012067,           0.0082331,                   0,             0.93452,              0.8722,             0.91841,             0.58468,            0.017057,            0.013514,                   0,           0.0037779,           0.0037779,           0.0037779
                 377,            0.011753,           0.0078289,                   0,             0.94772,              0.8565,              0.9118,             0.57382,            0.017335,            0.014032,                   0,           0.0037562,           0.0037562,           0.0037562
                 378,            0.011755,           0.0078268,                   0,             0.94088,             0.85646,             0.90899,             0.56971,            0.017468,            0.014066,                   0,           0.0037345,           0.0037345,           0.0037345
                 379,            0.012072,           0.0079713,                   0,             0.94247,             0.84529,             0.91388,             0.57093,             0.01744,            0.014145,                   0,           0.0037128,           0.0037128,           0.0037128
                 380,            0.011684,           0.0077232,                   0,             0.93577,             0.84978,             0.91845,             0.57109,            0.017312,            0.013675,                   0,           0.0036912,           0.0036912,           0.0036912
                 381,            0.011866,           0.0078812,                   0,             0.91943,              0.8699,             0.91484,             0.56205,            0.017462,            0.013648,                   0,           0.0036697,           0.0036697,           0.0036697
                 382,            0.011419,           0.0077821,                   0,             0.95226,             0.84976,             0.91415,             0.56497,            0.017454,            0.013586,                   0,           0.0036482,           0.0036482,           0.0036482
                 383,            0.011557,           0.0078668,                   0,              0.9079,             0.88565,             0.91023,             0.56846,            0.017353,            0.013731,                   0,           0.0036267,           0.0036267,           0.0036267
                 384,            0.011726,           0.0076065,                   0,             0.93134,             0.85426,             0.90684,             0.57197,            0.017287,            0.013851,                   0,           0.0036053,           0.0036053,           0.0036053
                 385,            0.011561,            0.007766,                   0,             0.93413,             0.85874,             0.90756,             0.57493,            0.017294,            0.014156,                   0,            0.003584,            0.003584,            0.003584
                 386,            0.011565,           0.0076141,                   0,             0.93642,             0.85865,             0.91426,             0.58235,            0.017296,            0.014005,                   0,           0.0035627,           0.0035627,           0.0035627
                 387,            0.011702,             0.00789,                   0,             0.93462,             0.86546,              0.9177,             0.58613,            0.017337,            0.013836,                   0,           0.0035415,           0.0035415,           0.0035415
                 388,            0.011834,           0.0076912,                   0,             0.93446,              0.8632,             0.91415,             0.57131,            0.017799,            0.014065,                   0,           0.0035203,           0.0035203,           0.0035203
                 389,            0.012408,            0.007804,                   0,             0.93947,             0.86994,             0.91876,             0.57818,            0.017503,            0.013496,                   0,           0.0034991,           0.0034991,           0.0034991
                 390,            0.011341,           0.0076936,                   0,              0.9439,             0.86771,             0.91924,             0.58801,            0.017112,            0.013292,                   0,           0.0034781,           0.0034781,           0.0034781
                 391,            0.011719,           0.0077798,                   0,             0.93494,             0.86993,             0.91512,             0.57673,            0.017248,            0.013605,                   0,            0.003457,            0.003457,            0.003457
                 392,            0.011575,           0.0077173,                   0,             0.94116,             0.86099,             0.91728,             0.58302,            0.017203,            0.013561,                   0,           0.0034361,           0.0034361,           0.0034361
                 393,            0.011406,           0.0077442,                   0,              0.9265,             0.87668,             0.91917,             0.58028,            0.017365,            0.013682,                   0,           0.0034152,           0.0034152,           0.0034152
                 394,            0.011749,           0.0076767,                   0,             0.92605,              0.8722,             0.92057,             0.57948,            0.017671,            0.014007,                   0,           0.0033943,           0.0033943,           0.0033943
                 395,             0.01119,            0.007919,                   0,             0.92814,             0.86996,              0.9207,              0.5752,            0.017703,            0.014078,                   0,           0.0033735,           0.0033735,           0.0033735
                 396,            0.011495,           0.0076935,                   0,             0.92578,             0.86771,             0.92025,             0.57727,            0.017758,            0.013981,                   0,           0.0033528,           0.0033528,           0.0033528
                 397,            0.011635,           0.0077473,                   0,             0.90389,             0.88563,             0.92136,              0.5674,            0.018184,            0.013909,                   0,           0.0033321,           0.0033321,           0.0033321
                 398,            0.011737,           0.0075156,                   0,             0.92235,             0.87892,             0.92353,             0.57929,            0.017832,            0.013644,                   0,           0.0033115,           0.0033115,           0.0033115
                 399,            0.011601,           0.0076871,                   0,             0.92195,             0.87398,             0.91743,             0.57704,            0.017853,            0.013899,                   0,           0.0032909,           0.0032909,           0.0032909
                 400,            0.011347,           0.0077582,                   0,             0.92037,             0.88107,              0.9189,             0.57347,            0.017993,             0.01356,                   0,           0.0032704,           0.0032704,           0.0032704
                 401,            0.011361,           0.0075792,                   0,             0.91963,             0.87668,             0.91959,             0.57591,            0.018025,            0.013608,                   0,             0.00325,             0.00325,             0.00325
                 402,            0.011259,           0.0077078,                   0,             0.92392,              0.8722,             0.92262,             0.57539,            0.017913,            0.013271,                   0,           0.0032296,           0.0032296,           0.0032296
                 403,            0.011069,           0.0073874,                   0,             0.94473,             0.84529,             0.91943,             0.57063,            0.017889,            0.013583,                   0,           0.0032093,           0.0032093,           0.0032093
                 404,            0.011158,           0.0076051,                   0,             0.93776,             0.84529,             0.91487,              0.5666,            0.017971,            0.014279,                   0,           0.0031891,           0.0031891,           0.0031891
                 405,            0.011124,            0.007657,                   0,             0.94538,              0.8565,             0.91532,             0.57339,            0.017524,            0.014419,                   0,           0.0031689,           0.0031689,           0.0031689
                 406,            0.011058,           0.0075822,                   0,             0.94067,             0.85426,             0.91205,             0.57066,            0.017398,            0.014464,                   0,           0.0031488,           0.0031488,           0.0031488
                 407,            0.011334,           0.0074973,                   0,              0.9343,             0.86089,              0.9154,             0.57412,            0.017572,            0.014221,                   0,           0.0031287,           0.0031287,           0.0031287
                 408,            0.011186,           0.0075039,                   0,             0.93414,             0.85866,             0.91672,             0.57904,            0.017554,            0.014051,                   0,           0.0031087,           0.0031087,           0.0031087
                 409,            0.010857,           0.0075514,                   0,             0.91943,             0.86994,             0.91116,              0.5723,            0.017453,            0.014219,                   0,           0.0030888,           0.0030888,           0.0030888
                 410,            0.011376,           0.0076311,                   0,             0.93427,             0.86099,              0.9097,              0.5689,            0.017665,             0.01425,                   0,           0.0030689,           0.0030689,           0.0030689
                 411,            0.011608,           0.0076945,                   0,             0.93656,             0.86099,             0.91591,             0.57213,            0.017587,             0.01383,                   0,           0.0030491,           0.0030491,           0.0030491
                 412,            0.011097,           0.0078094,                   0,             0.92161,             0.86996,             0.91347,             0.57097,             0.01753,            0.014069,                   0,           0.0030294,           0.0030294,           0.0030294
                 413,            0.011736,           0.0075743,                   0,              0.9076,             0.88098,             0.90588,             0.56861,            0.017486,            0.013987,                   0,           0.0030097,           0.0030097,           0.0030097
                 414,            0.011677,           0.0076578,                   0,             0.90855,              0.8722,             0.90809,             0.57032,            0.017444,            0.014095,                   0,           0.0029901,           0.0029901,           0.0029901
                 415,            0.011351,           0.0073697,                   0,             0.92564,             0.86527,              0.9111,             0.57604,            0.017517,            0.014109,                   0,           0.0029706,           0.0029706,           0.0029706
                 416,            0.011433,           0.0074764,                   0,             0.91962,             0.87215,             0.91451,             0.57907,            0.017728,            0.014574,                   0,           0.0029512,           0.0029512,           0.0029512
                 417,            0.010827,           0.0073872,                   0,             0.90971,             0.88108,             0.91484,             0.57381,            0.017946,            0.014552,                   0,           0.0029318,           0.0029318,           0.0029318
                 418,            0.011705,           0.0074929,                   0,             0.91745,              0.8722,             0.91237,             0.56435,            0.017932,            0.014605,                   0,           0.0029125,           0.0029125,           0.0029125
                 419,            0.010609,           0.0073888,                   0,             0.92901,             0.85202,             0.90907,             0.56317,            0.017977,            0.015021,                   0,           0.0028932,           0.0028932,           0.0028932
                 420,            0.010932,           0.0072904,                   0,             0.90897,             0.88117,             0.90948,             0.57255,            0.017543,            0.014543,                   0,           0.0028741,           0.0028741,           0.0028741
                 421,            0.010628,           0.0072954,                   0,              0.9115,             0.88117,              0.9131,             0.57157,             0.01749,            0.014393,                   0,            0.002855,            0.002855,            0.002855
                 422,            0.010816,           0.0073066,                   0,             0.90652,             0.86976,             0.90503,             0.56728,            0.017649,            0.014812,                   0,           0.0028359,           0.0028359,           0.0028359
                 423,            0.010722,           0.0074604,                   0,             0.91859,             0.86099,             0.91033,              0.5728,            0.017617,            0.014563,                   0,            0.002817,            0.002817,            0.002817
                 424,            0.010703,           0.0073651,                   0,             0.91036,             0.86532,             0.90802,             0.57679,            0.017514,            0.014361,                   0,           0.0027981,           0.0027981,           0.0027981
                 425,            0.010557,             0.00719,                   0,             0.91651,             0.86547,             0.90871,             0.57415,            0.017375,            0.014181,                   0,           0.0027793,           0.0027793,           0.0027793
                 426,            0.010773,             0.00722,                   0,             0.93332,             0.84734,             0.91098,             0.57768,            0.017227,            0.014323,                   0,           0.0027606,           0.0027606,           0.0027606
                 427,            0.010265,            0.007284,                   0,             0.93187,             0.85868,             0.90984,              0.5759,            0.017421,            0.014277,                   0,           0.0027419,           0.0027419,           0.0027419
                 428,            0.011082,           0.0073703,                   0,             0.92563,             0.86547,             0.91135,             0.56968,            0.017603,            0.014314,                   0,           0.0027233,           0.0027233,           0.0027233
                 429,            0.010678,            0.007408,                   0,             0.92565,              0.8654,             0.91579,             0.56908,            0.017792,            0.014416,                   0,           0.0027048,           0.0027048,           0.0027048
                 430,            0.010773,           0.0073647,                   0,             0.92343,             0.86533,             0.91415,             0.57317,            0.017879,            0.014328,                   0,           0.0026864,           0.0026864,           0.0026864
                 431,            0.010999,           0.0073528,                   0,             0.91114,             0.87444,             0.91167,             0.57418,            0.017641,            0.014328,                   0,           0.0026681,           0.0026681,           0.0026681
                 432,            0.011026,           0.0072973,                   0,             0.92547,             0.86315,             0.91241,             0.57212,            0.017656,            0.014411,                   0,           0.0026498,           0.0026498,           0.0026498
                 433,            0.011198,           0.0074751,                   0,             0.92697,              0.8565,             0.90824,              0.5725,            0.017739,            0.014688,                   0,           0.0026316,           0.0026316,           0.0026316
                 434,            0.010782,           0.0072393,                   0,             0.90157,             0.86323,             0.90355,             0.57454,            0.017571,            0.014983,                   0,           0.0026135,           0.0026135,           0.0026135
                 435,            0.010718,           0.0074627,                   0,             0.90147,             0.86323,             0.90211,              0.5729,            0.017713,            0.014982,                   0,           0.0025954,           0.0025954,           0.0025954
                 436,            0.010562,           0.0073283,                   0,             0.91187,             0.85874,             0.90166,             0.57371,            0.017556,            0.014954,                   0,           0.0025775,           0.0025775,           0.0025775
                 437,            0.010436,           0.0074508,                   0,             0.91496,             0.86996,             0.90728,             0.57301,            0.017577,            0.014659,                   0,           0.0025596,           0.0025596,           0.0025596
                 438,            0.011225,           0.0073307,                   0,             0.91314,             0.87209,             0.90493,             0.56888,            0.017602,            0.014794,                   0,           0.0025418,           0.0025418,           0.0025418
                 439,            0.010492,           0.0071716,                   0,             0.93365,             0.85184,             0.90411,             0.57176,            0.017508,            0.014868,                   0,           0.0025241,           0.0025241,           0.0025241
                 440,            0.010252,           0.0072313,                   0,             0.93345,             0.84978,             0.90745,             0.57769,             0.01731,            0.014595,                   0,           0.0025065,           0.0025065,           0.0025065
                 441,            0.010749,           0.0073402,                   0,             0.91311,             0.87185,             0.91171,             0.58393,            0.017073,            0.014248,                   0,           0.0024889,           0.0024889,           0.0024889
                 442,            0.010259,           0.0071933,                   0,             0.91706,             0.86768,              0.9127,             0.58688,            0.017226,            0.014162,                   0,           0.0024714,           0.0024714,           0.0024714
                 443,           0.0099899,           0.0070767,                   0,             0.91702,             0.86771,              0.9103,              0.5797,            0.017522,            0.014485,                   0,           0.0024541,           0.0024541,           0.0024541
                 444,            0.010436,           0.0071611,                   0,             0.91021,             0.86547,             0.90979,             0.58292,            0.017303,            0.014712,                   0,           0.0024368,           0.0024368,           0.0024368
                 445,            0.010776,           0.0072721,                   0,             0.89288,             0.87834,             0.90608,              0.5836,            0.017081,            0.014631,                   0,           0.0024195,           0.0024195,           0.0024195
                 446,            0.010365,           0.0072546,                   0,             0.90229,              0.8722,               0.911,             0.58435,            0.017102,            0.014765,                   0,           0.0024024,           0.0024024,           0.0024024
                 447,            0.010124,           0.0071052,                   0,             0.89699,             0.87858,             0.91258,             0.58679,            0.017113,            0.014825,                   0,           0.0023854,           0.0023854,           0.0023854
                 448,             0.01022,           0.0072549,                   0,             0.89599,             0.86996,             0.90849,             0.58115,            0.017212,            0.014789,                   0,           0.0023684,           0.0023684,           0.0023684
                 449,            0.010137,           0.0072505,                   0,              0.9139,             0.85874,             0.91163,             0.57446,            0.017536,            0.014792,                   0,           0.0023515,           0.0023515,           0.0023515
                 450,            0.010437,           0.0074596,                   0,             0.93119,             0.84955,             0.91222,             0.57892,            0.017212,             0.01451,                   0,           0.0023347,           0.0023347,           0.0023347
                 451,            0.010639,           0.0071749,                   0,             0.93984,             0.84064,             0.90873,             0.57593,            0.017184,             0.01484,                   0,            0.002318,            0.002318,            0.002318
                 452,            0.010481,            0.007305,                   0,             0.94629,             0.82958,             0.90902,             0.57969,            0.017314,             0.01498,                   0,           0.0023014,           0.0023014,           0.0023014
                 453,            0.010346,           0.0070328,                   0,             0.93557,             0.84753,             0.91215,             0.58049,            0.017352,            0.014688,                   0,           0.0022849,           0.0022849,           0.0022849
                 454,            0.010368,           0.0072671,                   0,               0.917,             0.86771,              0.9134,             0.58483,            0.017307,            0.014479,                   0,           0.0022684,           0.0022684,           0.0022684
                 455,            0.010106,           0.0071755,                   0,             0.92546,             0.86323,             0.91293,             0.57998,            0.017504,             0.01445,                   0,           0.0022521,           0.0022521,           0.0022521
                 456,            0.010511,            0.007224,                   0,             0.93413,             0.85874,             0.91293,             0.57897,            0.017564,            0.014533,                   0,           0.0022358,           0.0022358,           0.0022358
                 457,            0.010803,           0.0071412,                   0,             0.92285,             0.86323,             0.91387,             0.58151,            0.017421,            0.014504,                   0,           0.0022196,           0.0022196,           0.0022196
                 458,            0.010341,           0.0071586,                   0,              0.9168,             0.86547,             0.91387,             0.58016,            0.017392,            0.014421,                   0,           0.0022036,           0.0022036,           0.0022036
                 459,            0.010418,           0.0071035,                   0,             0.90126,             0.88117,             0.91487,              0.5804,            0.017446,            0.014439,                   0,           0.0021876,           0.0021876,           0.0021876
                 460,            0.010558,           0.0071189,                   0,             0.90995,             0.86092,             0.91252,             0.57951,              0.0175,            0.014592,                   0,           0.0021717,           0.0021717,           0.0021717
                 461,            0.010388,           0.0070118,                   0,             0.92223,             0.85202,             0.91415,             0.57988,            0.017535,            0.014622,                   0,           0.0021558,           0.0021558,           0.0021558
                 462,             0.01047,           0.0070373,                   0,             0.92028,             0.85426,             0.91155,             0.58062,            0.017403,            0.014594,                   0,           0.0021401,           0.0021401,           0.0021401
                 463,            0.010174,            0.006953,                   0,             0.92909,             0.85201,             0.91143,             0.58439,            0.017401,            0.014677,                   0,           0.0021245,           0.0021245,           0.0021245
                 464,            0.010212,           0.0071078,                   0,             0.91384,              0.8565,             0.90826,             0.58421,            0.017261,            0.014871,                   0,            0.002109,            0.002109,            0.002109
                 465,             0.01003,           0.0069438,                   0,             0.90977,             0.86099,             0.90766,             0.58481,            0.017136,            0.014966,                   0,           0.0020935,           0.0020935,           0.0020935
                 466,            0.010095,            0.007038,                   0,             0.91296,             0.84753,             0.90959,              0.5893,            0.017223,            0.015158,                   0,           0.0020782,           0.0020782,           0.0020782
                 467,           0.0099559,            0.006971,                   0,             0.91563,              0.8565,             0.91235,             0.58743,            0.017237,            0.014991,                   0,           0.0020629,           0.0020629,           0.0020629
                 468,           0.0095899,           0.0070366,                   0,              0.9065,             0.86996,             0.91462,             0.58882,            0.017321,            0.014722,                   0,           0.0020478,           0.0020478,           0.0020478
                 469,           0.0096158,           0.0070601,                   0,             0.92881,             0.86099,              0.9159,             0.58952,            0.017246,            0.014561,                   0,           0.0020327,           0.0020327,           0.0020327
                 470,           0.0099211,           0.0070837,                   0,             0.90529,             0.87871,             0.91475,             0.58759,            0.017357,            0.014627,                   0,           0.0020177,           0.0020177,           0.0020177
                 471,             0.01006,           0.0069516,                   0,             0.92306,             0.86078,             0.91211,             0.58538,            0.017423,            0.014611,                   0,           0.0020028,           0.0020028,           0.0020028
                 472,             0.01013,           0.0069896,                   0,             0.92646,             0.84742,             0.91119,             0.58083,            0.017433,            0.014763,                   0,           0.0019881,           0.0019881,           0.0019881
                 473,           0.0097102,           0.0068575,                   0,             0.89508,             0.87444,             0.90768,             0.58017,            0.017458,             0.01494,                   0,           0.0019734,           0.0019734,           0.0019734
                 474,            0.010105,           0.0069146,                   0,             0.94108,             0.82511,             0.90695,             0.57649,             0.01751,            0.014953,                   0,           0.0019588,           0.0019588,           0.0019588
                 475,            0.009848,           0.0069532,                   0,             0.91893,             0.84305,             0.90721,             0.57953,             0.01751,            0.015041,                   0,           0.0019443,           0.0019443,           0.0019443
                 476,           0.0095862,           0.0069923,                   0,             0.92176,             0.84524,              0.9077,             0.58219,            0.017453,            0.014985,                   0,           0.0019299,           0.0019299,           0.0019299
                 477,           0.0099568,           0.0069563,                   0,             0.91126,             0.85194,             0.91022,             0.58749,            0.017433,            0.015043,                   0,           0.0019156,           0.0019156,           0.0019156
                 478,           0.0096712,           0.0070215,                   0,             0.92229,             0.85202,             0.90983,             0.58342,            0.017354,            0.014919,                   0,           0.0019014,           0.0019014,           0.0019014
                 479,           0.0098744,           0.0068721,                   0,             0.92862,             0.84753,             0.90811,             0.57878,            0.017483,            0.015014,                   0,           0.0018873,           0.0018873,           0.0018873
                 480,            0.010203,           0.0071258,                   0,             0.92869,             0.84753,             0.91064,             0.57687,            0.017568,            0.015089,                   0,           0.0018733,           0.0018733,           0.0018733
                 481,           0.0097364,            0.006802,                   0,             0.92629,             0.84528,             0.91088,             0.57984,            0.017521,             0.01493,                   0,           0.0018594,           0.0018594,           0.0018594
                 482,           0.0098505,           0.0068599,                   0,              0.9058,             0.86547,             0.91045,             0.58443,              0.0174,            0.014878,                   0,           0.0018456,           0.0018456,           0.0018456
                 483,           0.0096912,           0.0068964,                   0,             0.92875,             0.84752,             0.90948,             0.58183,            0.017383,            0.014937,                   0,           0.0018319,           0.0018319,           0.0018319
                 484,           0.0096985,           0.0068237,                   0,             0.92268,             0.85622,             0.90807,             0.58344,            0.017286,            0.014889,                   0,           0.0018183,           0.0018183,           0.0018183
                 485,           0.0099849,           0.0067781,                   0,             0.92961,             0.85872,             0.90929,             0.58434,            0.017177,            0.014947,                   0,           0.0018048,           0.0018048,           0.0018048
                 486,           0.0096149,           0.0068411,                   0,             0.92115,             0.86547,              0.9094,             0.58282,            0.017212,             0.01488,                   0,           0.0017914,           0.0017914,           0.0017914
                 487,           0.0096451,           0.0068113,                   0,             0.92324,             0.86323,             0.91237,             0.58555,            0.017304,            0.014903,                   0,           0.0017781,           0.0017781,           0.0017781
                 488,            0.009682,           0.0068787,                   0,             0.92041,             0.85874,             0.91184,             0.58391,            0.017464,            0.014956,                   0,           0.0017649,           0.0017649,           0.0017649
                 489,           0.0091701,           0.0068215,                   0,             0.92052,             0.85874,             0.91239,             0.58607,            0.017302,            0.014887,                   0,           0.0017519,           0.0017519,           0.0017519
                 490,           0.0097458,           0.0067512,                   0,             0.92485,              0.8565,             0.91174,             0.58448,            0.017328,            0.015013,                   0,           0.0017389,           0.0017389,           0.0017389
                 491,           0.0093593,           0.0067944,                   0,             0.93811,             0.84967,             0.91278,             0.58387,            0.017375,            0.014999,                   0,            0.001726,            0.001726,            0.001726
                 492,           0.0093363,           0.0068487,                   0,             0.93796,             0.84749,             0.90882,             0.58238,            0.017312,            0.014957,                   0,           0.0017132,           0.0017132,           0.0017132
                 493,           0.0097046,           0.0067933,                   0,             0.92289,             0.85872,             0.90823,             0.58455,            0.017351,            0.015083,                   0,           0.0017005,           0.0017005,           0.0017005
                 494,           0.0096116,           0.0067152,                   0,             0.93167,              0.8565,             0.90948,             0.58337,            0.017384,            0.015036,                   0,            0.001688,            0.001688,            0.001688
                 495,           0.0095036,           0.0068124,                   0,             0.93989,             0.84305,             0.90788,             0.58303,            0.017396,            0.014935,                   0,           0.0016755,           0.0016755,           0.0016755
                 496,           0.0092346,           0.0067722,                   0,              0.9357,             0.84978,             0.90746,              0.5814,              0.0175,            0.015093,                   0,           0.0016631,           0.0016631,           0.0016631
                 497,           0.0092552,           0.0066916,                   0,             0.91826,              0.8565,             0.90611,             0.58384,            0.017449,            0.015084,                   0,           0.0016509,           0.0016509,           0.0016509
                 498,           0.0089933,           0.0068019,                   0,             0.90247,              0.8722,             0.90788,             0.58672,             0.01738,            0.015118,                   0,           0.0016387,           0.0016387,           0.0016387
                 499,           0.0093893,           0.0066278,                   0,             0.91807,             0.85421,              0.9059,             0.58326,            0.017471,            0.015235,                   0,           0.0016267,           0.0016267,           0.0016267
                 500,           0.0095294,           0.0068037,                   0,             0.92419,             0.84753,             0.90471,             0.57945,            0.017543,            0.015163,                   0,           0.0016147,           0.0016147,           0.0016147
                 501,           0.0092684,           0.0066777,                   0,             0.93288,             0.84305,             0.90559,             0.57899,            0.017636,            0.015005,                   0,           0.0016029,           0.0016029,           0.0016029
                 502,           0.0092523,           0.0065411,                   0,             0.90629,             0.86771,             0.90782,             0.58072,            0.017629,            0.014998,                   0,           0.0015912,           0.0015912,           0.0015912
                 503,           0.0095058,           0.0067871,                   0,             0.90861,             0.86996,             0.91104,             0.58282,            0.017655,            0.015108,                   0,           0.0015795,           0.0015795,           0.0015795
                 504,           0.0092168,           0.0068488,                   0,             0.92265,             0.85587,             0.91038,             0.58756,            0.017564,            0.015202,                   0,            0.001568,            0.001568,            0.001568
                 505,           0.0091482,           0.0067942,                   0,             0.91223,             0.86323,             0.91112,             0.58738,            0.017551,            0.015208,                   0,           0.0015566,           0.0015566,           0.0015566
                 506,           0.0095583,           0.0067254,                   0,              0.9164,             0.86099,             0.91182,             0.58486,            0.017539,            0.015184,                   0,           0.0015453,           0.0015453,           0.0015453
                 507,           0.0092923,           0.0068217,                   0,             0.91231,             0.86323,             0.91071,             0.58816,            0.017455,            0.015132,                   0,           0.0015341,           0.0015341,           0.0015341
                 508,           0.0093823,           0.0067765,                   0,             0.91467,             0.86547,             0.91037,             0.59089,            0.017439,            0.015213,                   0,           0.0015231,           0.0015231,           0.0015231
